curve,strategy,capital_multiple,capital_parent,capital_usd,trial,attacker_avg,best_honest_avg,is_top,snipe_fees,hop_fees,protocol_fees,price_impact_loss,round_trip_loss,mark_to_market,capital_deployed,cost_parent,cost_usd,cost_pct_of_capital,fee_share_of_cost,win_h0.0025,win_h0.005,win_h0.01,win_h0.0015
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,32,6367670.523804616,6675675.430379355,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,33,6367670.523804616,5463441.493247848,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,34,6367670.523804616,4762703.408574079,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,35,6367670.523804616,5672349.029997544,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,36,6367670.523804616,7295536.744493282,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,37,6367670.523804616,6002752.434223337,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,38,6367670.523804616,6177876.366419544,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,39,6367670.523804616,6808057.851778747,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,2.0,12811090.355906552,3202.772588976638,0,12735341.047609232,5933873.423556895,True,0.0,19209.42929553562,0.0,4.234607331454754e-09,19209.429295539856,0.0,12811090.355906552,19209.429295539856,4.802357323884964,0.001499437500000408,0.9999999999997795,True,True,True,True
SINGLE_LIKE,self_fund_win,2.0,12811090.355906552,3202.772588976638,1,12735341.047609232,5846729.636652916,True,0.0,19209.42929553562,0.0,4.234607331454754e-09,19209.429295539856,0.0,12811090.355906552,19209.429295539856,4.802357323884964,0.001499437500000408,0.9999999999997795,True,True,True,True
SINGLE_LIKE,self_fund_win,2.0,12811090.355906552,3202.772588976638,2,12735341.047609232,7104931.322169081,True,0.0,19209.42929553562,0.0,4.234607331454754e-09,19209.429295539856,0.0,12811090.355906552,19209.429295539856,4.802357323884964,0.001499437500000408,0.9999999999997795,True,True,True,True
SINGLE_LIKE,self_fund_win,2.0,12811090.355906552,3202.772588976638,3,12735341.047609232,6314128.84372407,True,0.0,19209.42929553562,0.0,4.234607331454754e-09,19209.429295539856,0.0,12811090.355906552,19209.429295539856,4.802357323884964,0.001499437500000408,0.9999999999997795,True,True,True,True
SINGLE_LIKE,self_fund_win,2.0,12811090.355906552,3202.772588976638,4,12735341.047609232,7092226.49302849,True,0.0,19209.42929553562,0.0,4.234607331454754e-09,19209.429295539856,0.0,12811090.355906552,19209.429295539856,4.802357323884964,0.001499437500000408,0.9999999999997795,True,True,True,True
