shock,reinforcement,external_market,dst,mode,hops,uses_external,slippage_frac,slippage_usd_on_5k,protocol_fee_eth,hop_fee_legs,exhausted,tokens_out,link6_drawdown,excess_slippage_vs_healthy
0.9,none,independent,12,DEPTH_CAPPED(3),13,False,0.13628594691573637,681.4297345786819,0.0125,13,False,8651709.72166556,0.47075638004546194,0.08653764026836652
0.9,none,arbitraged,10,FULL_LINE,11,False,0.09484773551756209,474.23867758781046,0.0125,11,False,5879335.354809686,0.4462172624969487,0.00437740491422145
0.9,none,arbitraged,10,PARENT_SOURCED,2,True,0.05801106195914263,290.05530979571313,0.0,2,False,6118604.664188739,0.4462172624969487,0.023152545135579072
0.9,none,arbitraged,10,DEPTH_CAPPED(3),2,True,0.05801106195914263,290.05530979571313,0.0,2,False,6118604.664188739,0.4462172624969487,0.023152545135579072
0.9,none,arbitraged,12,FULL_LINE,13,False,0.11066141892917636,553.3070946458818,0.0125,13,False,5776618.992469441,0.4462172624969487,0.0068795886795979255
0.9,none,arbitraged,12,PARENT_SOURCED,4,True,0.07507039690515982,375.3519845257991,0.0,4,False,6007797.284023802,0.4462172624969487,0.025322090257789975
0.9,none,arbitraged,12,DEPTH_CAPPED(3),4,True,0.07507039690515982,375.3519845257991,0.0,4,False,6007797.284023802,0.4462172624969487,0.025322090257789975
0.9,fee_funded_3_rounds,independent,10,FULL_LINE,11,False,0.1118346577395577,559.1732886977885,0.0125,11,False,8639419.870400816,0.4687995770120267,0.021364327136217054
0.9,fee_funded_3_rounds,independent,10,PARENT_SOURCED,11,False,0.1118346577395577,559.1732886977885,0.0125,11,False,8639419.870400816,0.4687995770120267,0.07697614091599414
0.9,fee_funded_3_rounds,independent,10,DEPTH_CAPPED(3),11,False,0.1118346577395577,559.1732886977885,0.0125,11,False,8639419.870400816,0.4687995770120267,0.07697614091599414
0.9,fee_funded_3_rounds,independent,12,FULL_LINE,13,False,0.13385550843863503,669.2775421931751,0.0125,13,False,8425217.21461091,0.4687995770120267,0.030073678189056596
0.9,fee_funded_3_rounds,independent,12,PARENT_SOURCED,13,False,0.13385550843863503,669.2775421931751,0.0125,13,False,8425217.21461091,0.4687995770120267,0.08410720179126518
0.9,fee_funded_3_rounds,independent,12,DEPTH_CAPPED(3),13,False,0.13385550843863503,669.2775421931751,0.0125,13,False,8425217.21461091,0.4687995770120267,0.08410720179126518
0.9,fee_funded_3_rounds,arbitraged,10,FULL_LINE,11,False,0.0940758772955379,470.37938647768954,0.0125,11,False,5832919.142507434,0.4455134693737628,0.003605546692197259
0.9,fee_funded_3_rounds,arbitraged,10,PARENT_SOURCED,2,True,0.05783254003792826,289.16270018964127,0.0,2,False,6066276.93747061,0.4455134693737628,0.022974023214364703
0.9,fee_funded_3_rounds,arbitraged,10,DEPTH_CAPPED(3),2,True,0.05783254003792826,289.16270018964127,0.0,2,False,6066276.93747061,0.4455134693737628,0.022974023214364703
0.9,fee_funded_3_rounds,arbitraged,12,FULL_LINE,13,False,0.10979063025903546,548.9531512951773,0.0125,13,False,5731737.508104191,0.4455134693737628,0.006008800009457027
