curve,strategy,capital_multiple,capital_parent,capital_usd,trial,attacker_avg,best_honest_avg,is_top,snipe_fees,hop_fees,protocol_fees,price_impact_loss,round_trip_loss,mark_to_market,capital_deployed,cost_parent,cost_usd,cost_pct_of_capital,fee_share_of_cost,win_h0.0025,win_h0.005,win_h0.01
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,28,6381692.007306262,7112898.177162818,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,29,6381692.007306262,6447904.709697311,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,30,6381692.007306262,5321931.326821453,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,31,6381692.007306262,7279758.138026543,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,32,6381692.007306262,5482159.921468813,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,33,6381692.007306262,5986235.418484789,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,34,6381692.007306262,6989397.98877515,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,35,6381692.007306262,6521504.86334565,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,36,6381692.007306262,7070657.621446421,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,37,6381692.007306262,5589811.070405284,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,38,6381692.007306262,5979782.064153073,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,39,6381692.007306262,7458664.03808127,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,2.0,12839300.12137603,3209.8250303440077,0,12763384.014612524,5128790.5804554885,True,0.0,19251.728075746432,0.0,1.877197064459324e-09,19251.72807574831,0.0,12839300.12137603,19251.72807574831,4.812932018937078,0.0014994375000001977,0.9999999999999025,True,True,True
SINGLE_LIKE,self_fund_win,2.0,12839300.12137603,3209.8250303440077,1,12763384.014612524,7096369.445206599,True,0.0,19251.728075746432,0.0,1.877197064459324e-09,19251.72807574831,0.0,12839300.12137603,19251.72807574831,4.812932018937078,0.0014994375000001977,0.9999999999999025,True,True,True
SINGLE_LIKE,self_fund_win,2.0,12839300.12137603,3209.8250303440077,2,12763384.014612524,5943933.106397757,True,0.0,19251.728075746432,0.0,1.877197064459324e-09,19251.72807574831,0.0,12839300.12137603,19251.72807574831,4.812932018937078,0.0014994375000001977,0.9999999999999025,True,True,True
SINGLE_LIKE,self_fund_win,2.0,12839300.12137603,3209.8250303440077,3,12763384.014612524,6312400.543061722,True,0.0,19251.728075746432,0.0,1.877197064459324e-09,19251.72807574831,0.0,12839300.12137603,19251.72807574831,4.812932018937078,0.0014994375000001977,0.9999999999999025,True,True,True
SINGLE_LIKE,self_fund_win,2.0,12839300.12137603,3209.8250303440077,4,12763384.014612524,8075666.598040778,True,0.0,19251.728075746432,0.0,1.877197064459324e-09,19251.72807574831,0.0,12839300.12137603,19251.72807574831,4.812932018937078,0.0014994375000001977,0.9999999999999025,True,True,True
